Region,Latin_Name,Species,Age,Sex,AIV,Province,Sampling_Site,Weather_Station_nearest,Day_sampling,Month_sampling,Year_sampling,Stratum_of_density_estimates,Population_Density,Pond_Density,Percent_MALL,Hunting_Zone,Percent_HY,Sampling_Latitude,Sampling_Longitude,Temperature
Prairie Provinces,Anas discors,BWTE,HY,M,1,MB,Delta (Long Creek),5021695,30,8,2005,37,6.941781885,7.317742568,52.39417516,MB,80.3630363,50.156028,-97.571111,16.75
Prairie Provinces,Anas discors,BWTE,HY,F,0,MB,Delta (Long Creek),5021695,30,8,2005,37,6.941781885,7.317742568,52.39417516,MB,80.3630363,50.156028,-97.571111,16.75
Prairie Provinces,Anas discors,BWTE,HY,F,0,MB,Delta (Long Creek),5021695,30,8,2005,37,6.941781885,7.317742568,52.39417516,MB,80.3630363,50.156028,-97.571111,16.75
Prairie Provinces,Anas discors,BWTE,HY,F,0,MB,Delta (Long Creek),5021695,30,8,2005,37,6.941781885,7.317742568,52.39417516,MB,80.3630363,50.156028,-97.571111,16.75
Prairie Provinces,Anas discors,BWTE,HY,F,0,MB,Delta (Long Creek),5021695,30,8,2005,37,6.941781885,7.317742568,52.39417516,MB,80.3630363,50.156028,-97.571111,16.75
Prairie Provinces,Anas discors,BWTE,HY,M,0,MB,Delta (Long Creek),5021695,30,8,2005,37,6.941781885,7.317742568,52.39417516,MB,80.3630363,50.156028,-97.571111,16.75
Prairie Provinces,Anas discors,BWTE,HY,M,0,MB,Delta (Long Creek),5021695,30,8,2005,37,6.941781885,7.317742568,52.39417516,MB,80.3630363,50.156028,-97.571111,16.75
Prairie Provinces,Anas discors,BWTE,HY,M,0,MB,Delta (Long Creek),5021695,30,8,2005,37,6.941781885,7.317742568,52.39417516,MB,80.3630363,50.156028,-97.571111,16.75
Prairie Provinces,Anas platyrhynchos,MALL,AHY,M,0,MB,Big Grass Marsh,5040764,30,8,2005,37,6.941781885,7.317742568,52.39417516,MB,80.3630363,50.333333,-98.8333333,16.16428571
Prairie Provinces,Anas platyrhynchos,MALL,AHY,F,0,MB,Big Grass Marsh,5040764,30,8,2005,37,6.941781885,7.317742568,52.39417516,MB,80.3630363,50.333333,-98.8333333,16.16428571
Prairie Provinces,Anas platyrhynchos,MALL,AHY,F,0,MB,Big Grass Marsh,5040764,30,8,2005,37,6.941781885,7.317742568,52.39417516,MB,80.3630363,50.333333,-98.8333333,16.16428571
Prairie Provinces,Anas platyrhynchos,MALL,AHY,F,0,MB,Big Grass Marsh,5040764,30,8,2005,37,6.941781885,7.317742568,52.39417516,MB,80.3630363,50.333333,-98.8333333,16.16428571
Prairie Provinces,Anas platyrhynchos,MALL,HY,F,0,MB,Big Grass Marsh,5040764,30,8,2005,37,6.941781885,7.317742568,52.39417516,MB,80.3630363,50.333333,-98.8333333,16.16428571
Prairie Provinces,Anas platyrhynchos,MALL,AHY,M,0,MB,Big Grass Marsh,5040764,30,8,2005,37,6.941781885,7.317742568,52.39417516,MB,80.3630363,50.333333,-98.8333333,16.16428571
Prairie Provinces,Anas platyrhynchos,MALL,AHY,F,0,MB,Oak Lake,501A7AR,31,8,2005,39,18.92725582,8.208795893,30.16768995,MB,80.3630363,49.5,-100.833333,16.06428571
Prairie Provinces,Anas discors,BWTE,HY,M,0,MB,Delta (Long Creek),5021695,31,8,2005,37,6.941781885,7.317742568,52.39417516,MB,80.3630363,50.156028,-97.571111,16.90714286
Prairie Provinces,Anas discors,BWTE,HY,F,1,MB,Delta (Long Creek),5021695,31,8,2005,37,6.941781885,7.317742568,52.39417516,MB,80.3630363,50.156028,-97.571111,16.90714286
Prairie Provinces,Anas discors,BWTE,HY,F,1,MB,Delta (Long Creek),5021695,31,8,2005,37,6.941781885,7.317742568,52.39417516,MB,80.3630363,50.156028,-97.571111,16.90714286
Prairie Provinces,Anas discors,BWTE,HY,F,1,MB,Delta (Long Creek),5021695,31,8,2005,37,6.941781885,7.317742568,52.39417516,MB,80.3630363,50.156028,-97.571111,16.90714286
Prairie Provinces,Anas discors,BWTE,HY,F,1,MB,Delta (Long Creek),5021695,31,8,2005,37,6.941781885,7.317742568,52.39417516,MB,80.3630363,50.156028,-97.571111,16.90714286
Prairie Provinces,Anas discors,BWTE,HY,F,0,MB,Delta (Long Creek),5021695,31,8,2005,37,6.941781885,7.317742568,52.39417516,MB,80.3630363,50.156028,-97.571111,16.90714286
Prairie Provinces,Anas discors,BWTE,HY,F,0,MB,Delta (Long Creek),5021695,31,8,2005,37,6.941781885,7.317742568,52.39417516,MB,80.3630363,50.156028,-97.571111,16.90714286
Prairie Provinces,Anas discors,BWTE,HY,F,0,MB,Delta (Long Creek),5021695,31,8,2005,37,6.941781885,7.317742568,52.39417516,MB,80.3630363,50.156028,-97.571111,16.90714286
Prairie Provinces,Anas discors,BWTE,HY,F,0,MB,Delta (Long Creek),5021695,31,8,2005,37,6.941781885,7.317742568,52.39417516,MB,80.3630363,50.156028,-97.571111,16.90714286
Prairie Provinces,Anas discors,BWTE,HY,F,0,MB,Delta (Long Creek),5021695,31,8,2005,37,6.941781885,7.317742568,52.39417516,MB,80.3630363,50.156028,-97.571111,16.90714286
Prairie Provinces,Anas discors,BWTE,HY,M,0,MB,Delta (Long Creek),5021695,31,8,2005,37,6.941781885,7.317742568,52.39417516,MB,80.3630363,50.156028,-97.571111,16.90714286
Prairie Provinces,Anas discors,BWTE,HY,M,0,MB,Delta (Long Creek),5021695,31,8,2005,37,6.941781885,7.317742568,52.39417516,MB,80.3630363,50.156028,-97.571111,16.90714286
Prairie Provinces,Anas platyrhynchos,MALL,AHY,M,0,MB,Big Grass Marsh,5040764,31,8,2005,37,6.941781885,7.317742568,52.39417516,MB,80.3630363,50.333333,-98.8333333,16.1
Prairie Provinces,Anas platyrhynchos,MALL,AHY,F,0,MB,Big Grass Marsh,5040764,31,8,2005,37,6.941781885,7.317742568,52.39417516,MB,80.3630363,50.333333,-98.8333333,16.1
Prairie Provinces,Anas platyrhynchos,MALL,AHY,F,0,MB,Big Grass Marsh,5040764,31,8,2005,37,6.941781885,7.317742568,52.39417516,MB,80.3630363,50.333333,-98.8333333,16.1
Prairie Provinces,Anas platyrhynchos,MALL,AHY,F,0,MB,Big Grass Marsh,5040764,31,8,2005,37,6.941781885,7.317742568,52.39417516,MB,80.3630363,50.333333,-98.8333333,16.1
Prairie Provinces,Anas platyrhynchos,MALL,AHY,M,0,MB,Big Grass Marsh,5040764,31,8,2005,37,6.941781885,7.317742568,52.39417516,MB,80.3630363,50.333333,-98.8333333,16.1
Prairie Provinces,Anas platyrhynchos,MALL,AHY,M,0,MB,Big Grass Marsh,5040764,31,8,2005,37,6.941781885,7.317742568,52.39417516,MB,80.3630363,50.333333,-98.8333333,16.1
Prairie Provinces,Anas platyrhynchos,MALL,AHY,M,0,MB,Big Grass Marsh,5040764,31,8,2005,37,6.941781885,7.317742568,52.39417516,MB,80.3630363,50.333333,-98.8333333,16.1
Prairie Provinces,Anas platyrhynchos,MALL,AHY,M,0,MB,Big Grass Marsh,5040764,31,8,2005,37,6.941781885,7.317742568,52.39417516,MB,80.3630363,50.333333,-98.8333333,16.1
Prairie Provinces,Anas platyrhynchos,MALL,AHY,M,0,MB,Big Grass Marsh,5040764,31,8,2005,37,6.941781885,7.317742568,52.39417516,MB,80.3630363,50.333333,-98.8333333,16.1
Prairie Provinces,Anas platyrhynchos,MALL,AHY,M,0,MB,Big Grass Marsh,5040764,31,8,2005,37,6.941781885,7.317742568,52.39417516,MB,80.3630363,50.333333,-98.8333333,16.1
Prairie Provinces,Anas platyrhynchos,MALL,AHY,M,0,MB,Oak Lake,501A7AR,1,9,2005,39,18.92725582,8.208795893,30.16768995,MB,80.3630363,49.5,-100.833333,16.07142857
Prairie Provinces,Anas platyrhynchos,MALL,AHY,M,0,MB,Oak Lake,501A7AR,1,9,2005,39,18.92725582,8.208795893,30.16768995,MB,80.3630363,49.5,-100.833333,16.07142857
Prairie Provinces,Anas discors,BWTE,HY,M,1,AB,Frank Lake,3031480,24,7,2006,28,19.99413104,5.110806416,30.84390632,AB-1,65.86021505,50.55,-113.73,18.58571429
Prairie Provinces,Anas discors,BWTE,HY,F,0,AB,Frank Lake,3031480,24,7,2006,28,19.99413104,5.110806416,30.84390632,AB-1,65.86021505,50.55,-113.73,18.58571429
Prairie Provinces,Anas discors,BWTE,HY,M,0,AB,Frank Lake,3031480,24,7,2006,28,19.99413104,5.110806416,30.84390632,AB-1,65.86021505,50.55,-113.73,18.58571429
Prairie Provinces,Anas platyrhynchos,MALL,HY,F,0,AB,Frank Lake,3031480,25,7,2006,28,19.99413104,5.110806416,30.84390632,AB-1,65.86021505,50.55,-113.73,18.69285714
Prairie Provinces,Anas platyrhynchos,MALL,HY,M,1,AB,Frank Lake,3031480,25,7,2006,28,19.99413104,5.110806416,30.84390632,AB-1,65.86021505,50.55,-113.73,18.69285714
Prairie Provinces,Anas platyrhynchos,MALL,HY,F,0,AB,Frank Lake,3031480,25,7,2006,28,19.99413104,5.110806416,30.84390632,AB-1,65.86021505,50.55,-113.73,18.69285714
Prairie Provinces,Anas platyrhynchos,MALL,HY,M,0,AB,Frank Lake,3031480,25,7,2006,28,19.99413104,5.110806416,30.84390632,AB-1,65.86021505,50.55,-113.73,18.69285714
Prairie Provinces,Anas platyrhynchos,MALL,HY,M,1,AB,Frank Lake,3031480,26,7,2006,28,19.99413104,5.110806416,30.84390632,AB-1,65.86021505,50.55,-113.73,18.90714286
Prairie Provinces,Anas platyrhynchos,MALL,HY,F,0,AB,Frank Lake,3031480,26,7,2006,28,19.99413104,5.110806416,30.84390632,AB-1,65.86021505,50.55,-113.73,18.90714286
Prairie Provinces,Anas platyrhynchos,MALL,HY,M,0,AB,Frank Lake,3031480,27,7,2006,28,19.99413104,5.110806416,30.84390632,AB-1,65.86021505,50.55,-113.73,19.12857143
Prairie Provinces,Anas platyrhynchos,MALL,HY,M,1,AB,Frank Lake,3031480,28,7,2006,28,19.99413104,5.110806416,30.84390632,AB-1,65.86021505,50.55,-113.73,19.29285714
Prairie Provinces,Anas acuta,NOPI,HY,M,0,AB,Berkenshire Lake,3025243,28,7,2006,27,18.79603533,5.440832798,27.70516275,AB-1,65.86021505,51.4,-111.4,21.08571429
Prairie Provinces,Anas platyrhynchos,MALL,HY,M,0,AB,Frank Lake,3031480,29,7,2006,28,19.99413104,5.110806416,30.84390632,AB-1,65.86021505,50.55,-113.73,19.42142857
Prairie Provinces,Anas platyrhynchos,MALL,HY,F,1,AB,Frank Lake,3031480,29,7,2006,28,19.99413104,5.110806416,30.84390632,AB-1,65.86021505,50.55,-113.73,19.42142857
Prairie Provinces,Anas platyrhynchos,MALL,HY,M,0,AB,Frank Lake,3031480,29,7,2006,28,19.99413104,5.110806416,30.84390632,AB-1,65.86021505,50.55,-113.73,19.42142857
Prairie Provinces,Anas acuta,NOPI,HY,M,0,AB,Berkenshire Lake,3025243,29,7,2006,27,18.79603533,5.440832798,27.70516275,AB-1,65.86021505,51.4,-111.4,21.17142857
Prairie Provinces,Anas acuta,NOPI,HY,F,0,AB,Berkenshire Lake,3025243,29,7,2006,27,18.79603533,5.440832798,27.70516275,AB-1,65.86021505,51.4,-111.4,21.17142857
Prairie Provinces,Anas acuta,NOPI,HY,F,0,AB,Berkenshire Lake,3025243,29,7,2006,27,18.79603533,5.440832798,27.70516275,AB-1,65.86021505,51.4,-111.4,21.17142857
Prairie Provinces,Anas acuta,NOPI,HY,F,0,AB,Berkenshire Lake,3025243,29,7,2006,27,18.79603533,5.440832798,27.70516275,AB-1,65.86021505,51.4,-111.4,21.17142857
Prairie Provinces,Anas acuta,NOPI,HY,F,0,AB,Berkenshire Lake,3025243,29,7,2006,27,18.79603533,5.440832798,27.70516275,AB-1,65.86021505,51.4,-111.4,21.17142857
Prairie Provinces,Anas acuta,NOPI,HY,F,0,AB,Berkenshire Lake,3025243,29,7,2006,27,18.79603533,5.440832798,27.70516275,AB-1,65.86021505,51.4,-111.4,21.17142857
Prairie Provinces,Anas acuta,NOPI,HY,M,0,AB,Berkenshire Lake,3025243,29,7,2006,27,18.79603533,5.440832798,27.70516275,AB-1,65.86021505,51.4,-111.4,21.17142857
Prairie Provinces,Anas acuta,NOPI,HY,M,0,AB,Berkenshire Lake,3025243,29,7,2006,27,18.79603533,5.440832798,27.70516275,AB-1,65.86021505,51.4,-111.4,21.17142857
Prairie Provinces,Anas acuta,NOPI,HY,M,0,AB,Berkenshire Lake,3025243,29,7,2006,27,18.79603533,5.440832798,27.70516275,AB-1,65.86021505,51.4,-111.4,21.17142857
Prairie Provinces,Anas acuta,NOPI,HY,M,0,AB,Berkenshire Lake,3025243,29,7,2006,27,18.79603533,5.440832798,27.70516275,AB-1,65.86021505,51.4,-111.4,21.17142857
Prairie Provinces,Anas acuta,NOPI,HY,M,0,AB,Berkenshire Lake,3025243,29,7,2006,27,18.79603533,5.440832798,27.70516275,AB-1,65.86021505,51.4,-111.4,21.17142857
Prairie Provinces,Anas acuta,NOPI,HY,M,0,AB,Berkenshire Lake,3025243,29,7,2006,27,18.79603533,5.440832798,27.70516275,AB-1,65.86021505,51.4,-111.4,21.17142857
Prairie Provinces,Anas acuta,NOPI,HY,M,0,AB,Berkenshire Lake,3025243,29,7,2006,27,18.79603533,5.440832798,27.70516275,AB-1,65.86021505,51.4,-111.4,21.17142857
Prairie Provinces,Anas platyrhynchos,MALL,HY,M,1,AB,Berkenshire Lake,3025243,29,7,2006,27,18.79603533,5.440832798,27.70516275,AB-1,65.86021505,51.4,-111.4,21.17142857
Prairie Provinces,Anas platyrhynchos,MALL,HY,F,0,AB,Berkenshire Lake,3025243,29,7,2006,27,18.79603533,5.440832798,27.70516275,AB-1,65.86021505,51.4,-111.4,21.17142857
Prairie Provinces,Anas platyrhynchos,MALL,HY,F,0,AB,Berkenshire Lake,3025243,29,7,2006,27,18.79603533,5.440832798,27.70516275,AB-1,65.86021505,51.4,-111.4,21.17142857
Prairie Provinces,Anas platyrhynchos,MALL,HY,M,0,AB,Berkenshire Lake,3025243,29,7,2006,27,18.79603533,5.440832798,27.70516275,AB-1,65.86021505,51.4,-111.4,21.17142857
Prairie Provinces,Anas platyrhynchos,MALL,HY,M,0,AB,Frank Lake,3031480,30,7,2006,28,19.99413104,5.110806416,30.84390632,AB-1,65.86021505,50.55,-113.73,19.38571429
Prairie Provinces,Anas platyrhynchos,MALL,HY,M,0,AB,Frank Lake,3031480,30,7,2006,28,19.99413104,5.110806416,30.84390632,AB-1,65.86021505,50.55,-113.73,19.38571429
Prairie Provinces,Anas platyrhynchos,MALL,HY,M,0,AB,Frank Lake,3031480,30,7,2006,28,19.99413104,5.110806416,30.84390632,AB-1,65.86021505,50.55,-113.73,19.38571429
Prairie Provinces,Anas discors,BWTE,HY,M,0,AB,Frank Lake,3031480,30,7,2006,28,19.99413104,5.110806416,30.84390632,AB-1,65.86021505,50.55,-113.73,19.38571429
Prairie Provinces,Anas acuta,NOPI,HY,M,1,AB,Berkenshire Lake,3025243,30,7,2006,27,18.79603533,5.440832798,27.70516275,AB-1,65.86021505,51.4,-111.4,21.33571429
Prairie Provinces,Anas acuta,NOPI,HY,M,1,AB,Berkenshire Lake,3025243,30,7,2006,27,18.79603533,5.440832798,27.70516275,AB-1,65.86021505,51.4,-111.4,21.33571429
Prairie Provinces,Anas acuta,NOPI,HY,F,0,AB,Berkenshire Lake,3025243,30,7,2006,27,18.79603533,5.440832798,27.70516275,AB-1,65.86021505,51.4,-111.4,21.33571429
Prairie Provinces,Anas acuta,NOPI,HY,F,0,AB,Berkenshire Lake,3025243,30,7,2006,27,18.79603533,5.440832798,27.70516275,AB-1,65.86021505,51.4,-111.4,21.33571429
Prairie Provinces,Anas acuta,NOPI,HY,F,0,AB,Berkenshire Lake,3025243,30,7,2006,27,18.79603533,5.440832798,27.70516275,AB-1,65.86021505,51.4,-111.4,21.33571429
Prairie Provinces,Anas acuta,NOPI,HY,M,0,AB,Berkenshire Lake,3025243,30,7,2006,27,18.79603533,5.440832798,27.70516275,AB-1,65.86021505,51.4,-111.4,21.33571429
Prairie Provinces,Anas acuta,NOPI,HY,M,0,AB,Berkenshire Lake,3025243,30,7,2006,27,18.79603533,5.440832798,27.70516275,AB-1,65.86021505,51.4,-111.4,21.33571429
Prairie Provinces,Anas acuta,NOPI,HY,M,0,AB,Berkenshire Lake,3025243,30,7,2006,27,18.79603533,5.440832798,27.70516275,AB-1,65.86021505,51.4,-111.4,21.33571429
Prairie Provinces,Anas acuta,NOPI,HY,M,0,AB,Berkenshire Lake,3025243,30,7,2006,27,18.79603533,5.440832798,27.70516275,AB-1,65.86021505,51.4,-111.4,21.33571429
Prairie Provinces,Anas acuta,NOPI,HY,M,0,AB,Berkenshire Lake,3025243,30,7,2006,27,18.79603533,5.440832798,27.70516275,AB-1,65.86021505,51.4,-111.4,21.33571429
Prairie Provinces,Anas platyrhynchos,MALL,HY,F,1,AB,Berkenshire Lake,3025243,30,7,2006,27,18.79603533,5.440832798,27.70516275,AB-1,65.86021505,51.4,-111.4,21.33571429
Prairie Provinces,Anas platyrhynchos,MALL,HY,M,0,AB,Berkenshire Lake,3025243,30,7,2006,27,18.79603533,5.440832798,27.70516275,AB-1,65.86021505,51.4,-111.4,21.33571429
Prairie Provinces,Anas platyrhynchos,MALL,HY,M,0,AB,Berkenshire Lake,3025243,30,7,2006,27,18.79603533,5.440832798,27.70516275,AB-1,65.86021505,51.4,-111.4,21.33571429
Prairie Provinces,Anas platyrhynchos,MALL,HY,M,0,AB,Berkenshire Lake,3025243,30,7,2006,27,18.79603533,5.440832798,27.70516275,AB-1,65.86021505,51.4,-111.4,21.33571429
Prairie Provinces,Anas discors,BWTE,HY,F,0,AB,Berkenshire Lake,3025243,30,7,2006,27,18.79603533,5.440832798,27.70516275,AB-1,65.86021505,51.4,-111.4,21.33571429
Prairie Provinces,Anas discors,BWTE,HY,F,0,AB,Berkenshire Lake,3025243,30,7,2006,27,18.79603533,5.440832798,27.70516275,AB-1,65.86021505,51.4,-111.4,21.33571429
Prairie Provinces,Anas discors,BWTE,HY,F,0,AB,Berkenshire Lake,3025243,30,7,2006,27,18.79603533,5.440832798,27.70516275,AB-1,65.86021505,51.4,-111.4,21.33571429
Prairie Provinces,Anas discors,BWTE,HY,F,0,AB,Berkenshire Lake,3025243,30,7,2006,27,18.79603533,5.440832798,27.70516275,AB-1,65.86021505,51.4,-111.4,21.33571429
Prairie Provinces,Anas discors,BWTE,HY,F,0,AB,Berkenshire Lake,3025243,30,7,2006,27,18.79603533,5.440832798,27.70516275,AB-1,65.86021505,51.4,-111.4,21.33571429
Prairie Provinces,Anas discors,BWTE,HY,F,0,AB,Berkenshire Lake,3025243,30,7,2006,27,18.79603533,5.440832798,27.70516275,AB-1,65.86021505,51.4,-111.4,21.33571429
Prairie Provinces,Anas discors,BWTE,HY,M,0,AB,Berkenshire Lake,3025243,30,7,2006,27,18.79603533,5.440832798,27.70516275,AB-1,65.86021505,51.4,-111.4,21.33571429
Prairie Provinces,Anas discors,BWTE,HY,M,0,AB,Berkenshire Lake,3025243,30,7,2006,27,18.79603533,5.440832798,27.70516275,AB-1,65.86021505,51.4,-111.4,21.33571429
Prairie Provinces,Anas discors,BWTE,HY,M,0,AB,Berkenshire Lake,3025243,30,7,2006,27,18.79603533,5.440832798,27.70516275,AB-1,65.86021505,51.4,-111.4,21.33571429
Prairie Provinces,Anas platyrhynchos,MALL,HY,M,1,AB,Frank Lake,3031480,31,7,2006,28,19.99413104,5.110806416,30.84390632,AB-1,65.86021505,50.55,-113.73,19
Prairie Provinces,Anas platyrhynchos,MALL,HY,M,0,AB,Frank Lake,3031480,31,7,2006,28,19.99413104,5.110806416,30.84390632,AB-1,65.86021505,50.55,-113.73,19
Prairie Provinces,Anas platyrhynchos,MALL,HY,M,0,AB,Frank Lake,3031480,31,7,2006,28,19.99413104,5.110806416,30.84390632,AB-1,65.86021505,50.55,-113.73,19
Prairie Provinces,Anas acuta,NOPI,HY,M,0,AB,Frank Lake,3031480,1,8,2006,28,19.99413104,5.110806416,30.84390632,AB-1,65.86021505,50.55,-113.73,18.89285714
Prairie Provinces,Anas platyrhynchos,MALL,HY,F,0,AB,Frank Lake,3031480,1,8,2006,28,19.99413104,5.110806416,30.84390632,AB-1,65.86021505,50.55,-113.73,18.89285714
Prairie Provinces,Anas acuta,NOPI,HY,M,1,AB,Frank Lake,3031480,1,8,2006,28,19.99413104,5.110806416,30.84390632,AB-1,65.86021505,50.55,-113.73,18.89285714
Prairie Provinces,Anas acuta,NOPI,HY,M,0,AB,Frank Lake,3031480,1,8,2006,28,19.99413104,5.110806416,30.84390632,AB-1,65.86021505,50.55,-113.73,18.89285714
Prairie Provinces,Anas platyrhynchos,MALL,HY,M,0,AB,Frank Lake,3031480,1,8,2006,28,19.99413104,5.110806416,30.84390632,AB-1,65.86021505,50.55,-113.73,18.89285714
Prairie Provinces,Anas platyrhynchos,MALL,HY,F,0,AB,Frank Lake,3031480,1,8,2006,28,19.99413104,5.110806416,30.84390632,AB-1,65.86021505,50.55,-113.73,18.89285714
Prairie Provinces,Anas platyrhynchos,MALL,HY,F,0,AB,Frank Lake,3031480,1,8,2006,28,19.99413104,5.110806416,30.84390632,AB-1,65.86021505,50.55,-113.73,18.89285714
Prairie Provinces,Anas discors,BWTE,HY,M,1,AB,Berkenshire Lake,3025243,1,8,2006,27,18.79603533,5.440832798,27.70516275,AB-1,65.86021505,51.4,-111.4,20.91428571
Prairie Provinces,Anas discors,BWTE,HY,M,0,AB,Berkenshire Lake,3025243,1,8,2006,27,18.79603533,5.440832798,27.70516275,AB-1,65.86021505,51.4,-111.4,20.91428571
Prairie Provinces,Anas acuta,NOPI,HY,F,0,AB,Berkenshire Lake,3025243,1,8,2006,27,18.79603533,5.440832798,27.70516275,AB-1,65.86021505,51.4,-111.4,20.91428571
Prairie Provinces,Anas acuta,NOPI,HY,M,0,AB,Berkenshire Lake,3025243,1,8,2006,27,18.79603533,5.440832798,27.70516275,AB-1,65.86021505,51.4,-111.4,20.91428571
Prairie Provinces,Anas acuta,NOPI,HY,M,0,AB,Berkenshire Lake,3025243,1,8,2006,27,18.79603533,5.440832798,27.70516275,AB-1,65.86021505,51.4,-111.4,20.91428571
Prairie Provinces,Anas acuta,NOPI,HY,M,0,AB,Berkenshire Lake,3025243,1,8,2006,27,18.79603533,5.440832798,27.70516275,AB-1,65.86021505,51.4,-111.4,20.91428571
Prairie Provinces,Anas platyrhynchos,MALL,HY,M,1,AB,Berkenshire Lake,3025243,1,8,2006,27,18.79603533,5.440832798,27.70516275,AB-1,65.86021505,51.4,-111.4,20.91428571
Prairie Provinces,Anas platyrhynchos,MALL,HY,F,0,AB,Berkenshire Lake,3025243,1,8,2006,27,18.79603533,5.440832798,27.70516275,AB-1,65.86021505,51.4,-111.4,20.91428571
Prairie Provinces,Anas platyrhynchos,MALL,HY,F,0,AB,Berkenshire Lake,3025243,1,8,2006,27,18.79603533,5.440832798,27.70516275,AB-1,65.86021505,51.4,-111.4,20.91428571
Prairie Provinces,Anas platyrhynchos,MALL,HY,M,0,AB,Berkenshire Lake,3025243,1,8,2006,27,18.79603533,5.440832798,27.70516275,AB-1,65.86021505,51.4,-111.4,20.91428571
Prairie Provinces,Anas platyrhynchos,MALL,HY,M,0,AB,Berkenshire Lake,3025243,1,8,2006,27,18.79603533,5.440832798,27.70516275,AB-1,65.86021505,51.4,-111.4,20.91428571
Prairie Provinces,Anas platyrhynchos,MALL,HY,M,0,AB,Berkenshire Lake,3025243,1,8,2006,27,18.79603533,5.440832798,27.70516275,AB-1,65.86021505,51.4,-111.4,20.91428571
Prairie Provinces,Anas platyrhynchos,MALL,HY,M,0,AB,Berkenshire Lake,3025243,1,8,2006,27,18.79603533,5.440832798,27.70516275,AB-1,65.86021505,51.4,-111.4,20.91428571
Prairie Provinces,Anas discors,BWTE,HY,M,0,AB,Berkenshire Lake,3025243,1,8,2006,27,18.79603533,5.440832798,27.70516275,AB-1,65.86021505,51.4,-111.4,20.91428571
Prairie Provinces,Anas discors,BWTE,HY,M,0,AB,Berkenshire Lake,3025243,1,8,2006,27,18.79603533,5.440832798,27.70516275,AB-1,65.86021505,51.4,-111.4,20.91428571
Prairie Provinces,Anas discors,BWTE,HY,M,0,AB,Berkenshire Lake,3025243,1,8,2006,27,18.79603533,5.440832798,27.70516275,AB-1,65.86021505,51.4,-111.4,20.91428571
Prairie Provinces,Anas discors,BWTE,HY,M,0,AB,Berkenshire Lake,3025243,1,8,2006,27,18.79603533,5.440832798,27.70516275,AB-1,65.86021505,51.4,-111.4,20.91428571
Prairie Provinces,Anas discors,BWTE,HY,M,0,AB,Berkenshire Lake,3025243,1,8,2006,27,18.79603533,5.440832798,27.70516275,AB-1,65.86021505,51.4,-111.4,20.91428571
Prairie Provinces,Anas discors,BWTE,HY,M,0,AB,Berkenshire Lake,3025243,1,8,2006,27,18.79603533,5.440832798,27.70516275,AB-1,65.86021505,51.4,-111.4,20.91428571
Prairie Provinces,Anas discors,BWTE,HY,M,0,AB,Berkenshire Lake,3025243,1,8,2006,27,18.79603533,5.440832798,27.70516275,AB-1,65.86021505,51.4,-111.4,20.91428571
Prairie Provinces,Anas discors,BWTE,HY,M,0,AB,Berkenshire Lake,3025243,1,8,2006,27,18.79603533,5.440832798,27.70516275,AB-1,65.86021505,51.4,-111.4,20.91428571
Prairie Provinces,Anas discors,BWTE,HY,M,0,AB,Berkenshire Lake,3025243,1,8,2006,27,18.79603533,5.440832798,27.70516275,AB-1,65.86021505,51.4,-111.4,20.91428571
Prairie Provinces,Anas discors,BWTE,HY,M,0,AB,Berkenshire Lake,3025243,1,8,2006,27,18.79603533,5.440832798,27.70516275,AB-1,65.86021505,51.4,-111.4,20.91428571
Prairie Provinces,Anas discors,BWTE,HY,M,0,AB,Berkenshire Lake,3025243,1,8,2006,27,18.79603533,5.440832798,27.70516275,AB-1,65.86021505,51.4,-111.4,20.91428571
Prairie Provinces,Anas discors,BWTE,HY,M,0,AB,Berkenshire Lake,3025243,1,8,2006,27,18.79603533,5.440832798,27.70516275,AB-1,65.86021505,51.4,-111.4,20.91428571
Prairie Provinces,Anas discors,BWTE,HY,M,0,AB,Berkenshire Lake,3025243,1,8,2006,27,18.79603533,5.440832798,27.70516275,AB-1,65.86021505,51.4,-111.4,20.91428571
